学号,姓名,楼群,楼号,楼层,宿舍号,性别,是否有车
101092020165,陈桂兰,桃苑,7,2,210,男,没有
101092020124,王志强,桃苑,7,2,210,男,有
101022020180,张建华,桃苑,7,2,211,男,没有
101022020020,赵旭,桃苑,7,2,211,男,没有
101022020153,李勇,桃苑,7,2,211,男,有
101022020123,王兰英,桃苑,7,2,211,男,有
101022020181,任春梅,桃苑,7,2,212,男,有
101022020005,仇坤,桃苑,7,2,212,男,有
101022020090,刘建,桃苑,7,2,212,男,没有
101022020105,鹿勇,桃苑,7,2,212,男,没有
101062020141,高宇,桃苑,7,2,213,男,没有
101062020150,伍金凤,桃苑,7,2,213,男,没有
101062020116,马勇,桃苑,7,2,213,男,有
101062020017,王桂英,桃苑,7,2,213,男,没有
101032020111,彭雪,桃苑,7,2,214,男,没有
101032020191,慕超,桃苑,7,2,214,男,没有
101032020155,张林,桃苑,7,2,214,男,没有
101032020106,张平,桃苑,7,2,214,男,有
101002020142,陈浩,桃苑,7,2,215,男,有
101002020096,李彬,桃苑,7,2,215,男,有
101002020075,赵洋,桃苑,7,2,215,男,有
101002020108,叶瑜,桃苑,7,2,215,男,没有
101082020128,郭杰,桃苑,7,2,216,男,没有
101082020099,章丽娟,桃苑,7,2,216,男,没有
101082020010,郑瑞,桃苑,7,2,216,男,没有
101082020163,田玉,桃苑,7,2,216,男,没有
101062020036,郭兵,桃苑,7,2,217,男,没有
101062020197,张岩,桃苑,7,2,217,男,没有
101062020031,刘瑜,桃苑,7,2,217,男,没有
101062020025,贾娜,桃苑,7,2,217,男,有
101072020049,邱秀芳,桃苑,7,2,218,男,没有
101072020024,何桂花,桃苑,7,2,218,男,没有
101072020142,胡莉,桃苑,7,2,218,男,没有
101072020165,刘娜,桃苑,7,2,218,男,有
101102020149,杜鹏,桃苑,7,2,219,男,没有
101102020189,韩平,桃苑,7,2,219,男,有
101102020075,黄玉华,桃苑,7,2,219,男,没有
101102020088,罗秀梅,桃苑,7,2,219,男,没有
101022020172,亢建,桃苑,7,2,220,男,有
101022020127,马凤兰,桃苑,7,2,220,男,没有
101022020046,王帆,桃苑,7,2,220,男,没有
101022020106,纪洁,桃苑,7,2,220,男,有
101102020054,李桂兰,桃苑,7,2,221,男,没有
101102020111,李建,桃苑,7,2,221,男,没有
101102020137,赵丽,桃苑,7,2,221,男,没有
101102020049,盘刚,桃苑,7,2,221,男,有
101022020094,谭军,桃苑,7,2,222,男,有
101022020146,曹平,桃苑,7,2,222,男,有
101022020194,郭丽华,桃苑,7,2,222,男,有
101022020132,夏艳,桃苑,7,2,222,男,有
101102020109,方丽娟,桃苑,7,2,223,男,有
101102020107,王金凤,桃苑,7,2,223,男,有
101102020170,王桂珍,桃苑,7,2,223,男,有
101102020135,范欣,桃苑,7,2,223,男,有
101092020050,李玉英,桃苑,7,2,224,男,没有
101092020034,陈旭,桃苑,7,2,224,男,没有
101092020163,关燕,桃苑,7,2,224,男,有
101092020078,陈桂珍,桃苑,7,2,224,男,有
101052022093,吕颖,桃苑,7,3,301,男,没有
101052022016,祝玉珍,桃苑,7,3,301,男,有
101052022034,黄玲,桃苑,7,3,301,男,有
101052022099,萧燕,桃苑,7,3,301,男,没有
101062022028,王雪梅,桃苑,7,3,302,男,有
101062022049,戴杰,桃苑,7,3,302,男,没有
101062022080,徐玉梅,桃苑,7,3,302,男,没有
101062022016,王玉梅,桃苑,7,3,302,男,有
101092022136,张健,桃苑,7,3,303,男,有
101092022079,郑涛,桃苑,7,3,303,男,没有
101092022070,张东,桃苑,7,3,303,男,没有
101092022016,荣帅,桃苑,7,3,303,男,有
101022022085,汪丽丽,桃苑,7,3,304,男,有
101022022007,王文,桃苑,7,3,304,男,有
101022022080,李娜,桃苑,7,3,304,男,没有
101022022100,苏秀云,桃苑,7,3,304,男,没有
101032022023,吕涛,桃苑,7,3,305,男,没有
101032022007,李琳,桃苑,7,3,305,男,没有
101032022050,马伟,桃苑,7,3,305,男,没有
101032022160,费文,桃苑,7,3,305,男,有
101102022146,陈桂珍,桃苑,7,3,306,男,没有
101102022058,杨想,桃苑,7,3,306,男,有
101102022000,丁凯,桃苑,7,3,306,男,有
101102022138,宋刚,桃苑,7,3,306,男,有
101092022003,王涛,桃苑,7,3,307,男,有
101092022145,赵柳,桃苑,7,3,307,男,有
101092022098,杨健,桃苑,7,3,307,男,没有
101092022040,陈玲,桃苑,7,3,307,男,有
101072022036,朱桂芳,桃苑,7,3,308,男,有
101072022080,黄玉英,桃苑,7,3,308,男,没有
101072022109,刘秀兰,桃苑,7,3,308,男,没有
101072022043,房婷,桃苑,7,3,308,男,没有
101072022084,张雪,桃苑,7,3,309,男,有
101072022022,贺宁,桃苑,7,3,309,男,有
101072022155,王欣,桃苑,7,3,309,男,没有
101072022155,黄峰,桃苑,7,3,309,男,没有
101092022082,杨彬,桃苑,7,3,310,男,有
101092022024,黄雪,桃苑,7,3,310,男,没有
101092022144,胡兵,桃苑,7,3,310,男,没有
101092022022,毕丽华,桃苑,7,3,310,男,没有
101052022036,师建军,桃苑,7,3,311,男,有
101052022183,何桂英,桃苑,7,3,311,男,有
101052022126,丁洋,桃苑,7,3,311,男,没有
101052022150,赵雪梅,桃苑,7,3,311,男,有
101062022093,陈婷婷,桃苑,7,3,312,男,没有
101062022074,冉莉,桃苑,7,3,312,男,没有
101062022032,麻建华,桃苑,7,3,312,男,没有
101062022103,朱莹,桃苑,7,3,312,男,没有
101072022185,孟淑珍,桃苑,7,3,313,男,没有
101072022066,周鑫,桃苑,7,3,313,男,有
101072022023,鞠静,桃苑,7,3,313,男,有
101072022071,祁海燕,桃苑,7,3,313,男,有
101102022058,王超,桃苑,7,3,314,男,有
101102022079,孙军,桃苑,7,3,314,男,有
101102022020,王凤兰,桃苑,7,3,314,男,没有
101102022002,施秀梅,桃苑,7,3,314,男,没有
101082022056,薛晶,桃苑,7,3,315,男,有
101082022069,桑丽娟,桃苑,7,3,315,男,没有
101082022181,李莹,桃苑,7,3,315,男,没有
101082022173,郑涛,桃苑,7,3,315,男,有
101022022171,苗丽华,桃苑,7,3,316,男,没有
101022022031,周勇,桃苑,7,3,316,男,有
101022022187,王华,桃苑,7,3,316,男,有
101022022166,黄梅,桃苑,7,3,316,男,有
101052022130,陈玉兰,桃苑,7,3,317,男,有
101052022188,施凤英,桃苑,7,3,317,男,没有
101052022156,冯凤英,桃苑,7,3,317,男,有
101052022098,谢秀云,桃苑,7,3,317,男,没有
101102022145,谢玉珍,桃苑,7,3,318,男,有
101102022198,袁春梅,桃苑,7,3,318,男,没有
101102022071,朱淑兰,桃苑,7,3,318,男,没有
101102022070,周荣,桃苑,7,3,318,男,有
101062022186,周小红,桃苑,7,3,319,男,有
101062022175,白玉梅,桃苑,7,3,319,男,没有
101062022062,张秀英,桃苑,7,3,319,男,有
101062022120,金杰,桃苑,7,3,319,男,有
101012022073,孙莉,桃苑,7,3,320,男,有
101012022018,徐凤兰,桃苑,7,3,320,男,没有
101012022144,翟龙,桃苑,7,3,320,男,没有
101012022023,商艳,桃苑,7,3,320,男,有
101012022004,赵辉,桃苑,7,3,321,男,没有
101012022112,张淑华,桃苑,7,3,321,男,没有
101012022085,高帆,桃苑,7,3,321,男,没有
101012022047,罗佳,桃苑,7,3,321,男,没有
101102022028,李莉,桃苑,7,3,322,男,没有
101102022188,王小红,桃苑,7,3,322,男,有
101102022018,李兰英,桃苑,7,3,322,男,没有
101102022072,李小红,桃苑,7,3,322,男,没有
101012022154,陈宁,桃苑,7,3,323,男,没有
101012022196,程斌,桃苑,7,3,323,男,没有
101012022036,文莹,桃苑,7,3,323,男,没有
101012022087,周兵,桃苑,7,3,323,男,没有
101052022075,宋刚,桃苑,7,3,324,男,没有
101052022042,向霞,桃苑,7,3,324,男,有
101052022038,申桂香,桃苑,7,3,324,男,有
101052022028,崔帅,桃苑,7,3,324,男,有
101072020197,向明,桃苑,7,4,401,男,没有
101072020089,林桂芳,桃苑,7,4,401,男,有
101072020165,王英,桃苑,7,4,401,男,没有
101072020050,陈鹏,桃苑,7,4,401,男,没有
101102020026,杨婷婷,桃苑,7,4,402,男,有
101102020065,韩颖,桃苑,7,4,402,男,有
101102020014,王红,桃苑,7,4,402,男,有
101102020127,崔秀芳,桃苑,7,4,402,男,没有
101032020126,蔡雪梅,桃苑,7,4,403,男,有
101032020077,胡秀兰,桃苑,7,4,403,男,没有
101032020071,尹浩,桃苑,7,4,403,男,有
101032020191,蒋玲,桃苑,7,4,403,男,有
101052020126,刘涛,桃苑,7,4,404,男,没有
101052020050,阎英,桃苑,7,4,404,男,有
101052020138,谢博,桃苑,7,4,404,男,有
101052020137,郭柳,桃苑,7,4,404,男,没有
101062020063,张欣,桃苑,7,4,405,男,没有
101062020057,周刚,桃苑,7,4,405,男,有
101062020102,康玉华,桃苑,7,4,405,男,没有
101062020034,葛倩,桃苑,7,4,405,男,没有
101012020094,唐琳,桃苑,7,4,406,男,有
101012020103,杨辉,桃苑,7,4,406,男,有
101012020134,胡涛,桃苑,7,4,406,男,没有
101012020183,陈海燕,桃苑,7,4,406,男,没有
101002020055,何帅,桃苑,7,4,407,男,有
101002020130,朱桂芳,桃苑,7,4,407,男,有
101002020098,韩帅,桃苑,7,4,407,男,有
101002020028,牛建军,桃苑,7,4,407,男,有
101092020086,葛楠,桃苑,7,4,408,男,没有
101092020006,张玲,桃苑,7,4,408,男,有
101092020071,师云,桃苑,7,4,408,男,没有
101092020070,徐娟,桃苑,7,4,408,男,没有
101052020179,贺红霞,桃苑,7,4,409,男,没有
101052020070,马静,桃苑,7,4,409,男,没有
101052020152,姚洁,桃苑,7,4,409,男,没有
101052020032,王彬,桃苑,7,4,409,男,有
101052020175,张颖,桃苑,7,4,410,男,有
101052020124,刘涛,桃苑,7,4,410,男,有
101052020137,曾莹,桃苑,7,4,410,男,没有
101052020150,卢玉兰,桃苑,7,4,410,男,有
101002020020,汪欢,桃苑,7,4,411,男,没有
101002020116,何建,桃苑,7,4,411,男,没有
101002020093,梁玉华,桃苑,7,4,411,男,有
101002020146,范磊,桃苑,7,4,411,男,没有
101072020155,王娟,桃苑,7,4,412,男,没有
101072020197,卢慧,桃苑,7,4,412,男,没有
101072020168,李晨,桃苑,7,4,412,男,有
101072020106,刘冬梅,桃苑,7,4,412,男,有
101022020129,莫成,桃苑,7,4,413,男,有
101022020169,黄琳,桃苑,7,4,413,男,没有
101022020065,陈欣,桃苑,7,4,413,男,有
101022020154,杨宁,桃苑,7,4,413,男,没有
101042020099,杨畅,桃苑,7,4,414,男,有
101042020119,刘军,桃苑,7,4,414,男,有
101042020166,梁小红,桃苑,7,4,414,男,有
101042020181,宋琳,桃苑,7,4,414,男,没有
101032020002,许博,桃苑,7,4,415,男,有
101032020154,阎凤兰,桃苑,7,4,415,男,没有
101032020164,王鹏,桃苑,7,4,415,男,没有
101032020054,王桂花,桃苑,7,4,415,男,没有
101102020039,刘桂芳,桃苑,7,4,416,男,有
101102020162,张斌,桃苑,7,4,416,男,有
101102020080,魏红,桃苑,7,4,416,男,没有
101102020146,侯小红,桃苑,7,4,416,男,没有
101052020184,马帆,桃苑,7,4,417,男,有
101052020060,王畅,桃苑,7,4,417,男,没有
101052020199,李淑珍,桃苑,7,4,417,男,有
101052020008,黄杨,桃苑,7,4,417,男,有
101032020099,杨璐,桃苑,7,4,418,男,有
101032020015,吴柳,桃苑,7,4,418,男,有
101032020124,章丽华,桃苑,7,4,418,男,没有
101032020162,祁建华,桃苑,7,4,418,男,没有
101002020127,王玉英,桃苑,7,4,419,男,有
101002020188,李荣,桃苑,7,4,419,男,没有
101002020068,郜桂芳,桃苑,7,4,419,男,有
101002020113,刘利,桃苑,7,4,419,男,没有
101042020070,李磊,桃苑,7,4,420,男,没有
101042020006,李云,桃苑,7,4,420,男,有
101042020043,李文,桃苑,7,4,420,男,没有
101042020071,霍平,桃苑,7,4,420,男,有
101012020177,孙丹丹,桃苑,7,4,421,男,有
101012020032,徐岩,桃苑,7,4,421,男,没有
101012020178,罗云,桃苑,7,4,421,男,没有
101012020112,李秀珍,桃苑,7,4,421,男,没有
101102020056,魏秀梅,桃苑,7,4,422,男,没有
101102020089,唐俊,桃苑,7,4,422,男,有
101102020178,蒲斌,桃苑,7,4,422,男,没有
101102020085,胡建,桃苑,7,4,422,男,没有
101102020117,贾阳,桃苑,7,4,423,男,有
101102020095,郑伟,桃苑,7,4,423,男,没有
101102020096,王兰英,桃苑,7,4,423,男,有
101102020158,许建平,桃苑,7,4,423,男,有
101032020144,罗璐,桃苑,7,4,424,男,有
101032020011,徐秀英,桃苑,7,4,424,男,有
101032020085,潘洋,桃苑,7,4,424,男,有
101032020183,吴桂荣,桃苑,7,4,424,男,有
113042019124,陈璐,桃苑,8,1,101,女,有
113042019074,沈杰,桃苑,8,1,101,女,没有
113042019136,申倩,桃苑,8,1,101,女,没有
113042019169,赵秀芳,桃苑,8,1,101,女,没有
113082019043,方建华,桃苑,8,1,102,女,有
113082019187,孙帅,桃苑,8,1,102,女,有
113082019022,周飞,桃苑,8,1,102,女,没有
113082019028,姜军,桃苑,8,1,102,女,没有
113082019132,文俊,桃苑,8,1,103,女,没有
113082019130,杨丽华,桃苑,8,1,103,女,有
113082019078,张颖,桃苑,8,1,103,女,有
113082019039,窦婷,桃苑,8,1,103,女,没有
113102019184,李桂荣,桃苑,8,1,104,女,有
113102019197,李柳,桃苑,8,1,104,女,有
113102019135,詹旭,桃苑,8,1,104,女,有
113102019139,张洋,桃苑,8,1,104,女,有
113012019070,丁阳,桃苑,8,1,105,女,没有
113012019115,刘勇,桃苑,8,1,105,女,没有
113012019013,吕淑兰,桃苑,8,1,105,女,有
113012019009,崔桂芳,桃苑,8,1,105,女,没有
113042019170,李文,桃苑,8,1,106,女,有
113042019181,周成,桃苑,8,1,106,女,有
113042019156,王勇,桃苑,8,1,106,女,没有
113042019059,刘秀英,桃苑,8,1,106,女,没有
113022019139,李晨,桃苑,8,1,107,女,有
113022019074,吴岩,桃苑,8,1,107,女,没有
113022019019,张瑞,桃苑,8,1,107,女,有
113022019174,石璐,桃苑,8,1,107,女,有
113082019130,李浩,桃苑,8,1,108,女,有
113082019077,薛瑜,桃苑,8,1,108,女,没有
113082019137,曹红,桃苑,8,1,108,女,没有
113082019121,叶淑珍,桃苑,8,1,108,女,没有
113012019137,雷杰,桃苑,8,1,109,女,没有
113012019164,赵波,桃苑,8,1,109,女,没有
113012019018,马玉,桃苑,8,1,109,女,有
113012019092,缪磊,桃苑,8,1,109,女,没有
113082019168,王俊,桃苑,8,1,110,女,没有
113082019015,杨荣,桃苑,8,1,110,女,有
113082019116,练成,桃苑,8,1,110,女,有
113082019063,刘勇,桃苑,8,1,110,女,没有
113102019157,王霞,桃苑,8,1,111,女,没有
113102019074,杨飞,桃苑,8,1,111,女,有
113102019073,陈丽娟,桃苑,8,1,111,女,没有
113102019156,陈婷婷,桃苑,8,1,111,女,没有
113032019189,张磊,桃苑,8,1,112,女,没有
113032019108,崔淑英,桃苑,8,1,112,女,有
113032019092,刘小红,桃苑,8,1,112,女,没有
113032019185,张秀英,桃苑,8,1,112,女,有
113042019168,曹军,桃苑,8,1,113,女,没有
113042019139,邓岩,桃苑,8,1,113,女,有
113042019044,徐瑜,桃苑,8,1,113,女,没有
113042019160,张秀兰,桃苑,8,1,113,女,没有
113002019020,马彬,桃苑,8,1,114,女,没有
113002019008,陈阳,桃苑,8,1,114,女,有
113002019078,王成,桃苑,8,1,114,女,有
113002019024,张畅,桃苑,8,1,114,女,没有
113012019109,童小红,桃苑,8,1,115,女,没有
113012019124,王龙,桃苑,8,1,115,女,有
113012019151,乐秀珍,桃苑,8,1,115,女,有
113012019055,刘冬梅,桃苑,8,1,115,女,没有
113072019078,高秀芳,桃苑,8,1,116,女,有
113072019156,莫霞,桃苑,8,1,116,女,没有
113072019153,李敏,桃苑,8,1,116,女,有
113072019103,曾瑜,桃苑,8,1,116,女,没有
113032019099,王婷婷,桃苑,8,1,117,女,没有
113032019029,沈雪梅,桃苑,8,1,117,女,没有
113032019010,马刚,桃苑,8,1,117,女,没有
113032019000,韩婷,桃苑,8,1,117,女,没有
113062019145,林建,桃苑,8,1,118,女,有
113062019054,陆峰,桃苑,8,1,118,女,没有
113062019182,傅红霞,桃苑,8,1,118,女,有
113062019107,萧红梅,桃苑,8,1,118,女,有
113052019155,卢楠,桃苑,8,1,119,女,有
113052019042,江海燕,桃苑,8,1,119,女,没有
113052019161,朱淑珍,桃苑,8,1,119,女,有
113052019060,蒲凤英,桃苑,8,1,119,女,有
113082019082,罗秀珍,桃苑,8,1,120,女,没有
113082019137,彭红霞,桃苑,8,1,120,女,没有
113082019157,刘博,桃苑,8,1,120,女,有
113082019168,孙东,桃苑,8,1,120,女,没有
113002019167,李桂香,桃苑,8,1,121,女,有
113002019183,刘莹,桃苑,8,1,121,女,有
113002019071,黄玉英,桃苑,8,1,121,女,没有
113002019170,周淑华,桃苑,8,1,121,女,没有
113012019047,李洋,桃苑,8,1,122,女,没有
113012019129,耿静,桃苑,8,1,122,女,没有
113012019020,杨凯,桃苑,8,1,122,女,有
113012019080,方玲,桃苑,8,1,122,女,没有
113032019163,王伟,桃苑,8,1,123,女,没有
113032019155,李秀兰,桃苑,8,1,123,女,没有
113032019086,梅丽,桃苑,8,1,123,女,没有
113032019095,胡伟,桃苑,8,1,123,女,有
113012019015,文帆,桃苑,8,1,124,女,有
113012019072,夏慧,桃苑,8,1,124,女,没有
113012019174,任波,桃苑,8,1,124,女,没有
113012019170,李建,桃苑,8,1,124,女,有
113052022084,巫勇,桃苑,8,2,201,女,没有
113052022029,潘秀芳,桃苑,8,2,201,女,有
113052022098,李东,桃苑,8,2,201,女,没有
113052022166,吴红霞,桃苑,8,2,201,女,没有
113042022134,赵秀荣,桃苑,8,2,202,女,有
113042022037,池杰,桃苑,8,2,202,女,没有
113042022056,阿玉英,桃苑,8,2,202,女,没有
113042022012,刘淑华,桃苑,8,2,202,女,有
113062022062,王瑞,桃苑,8,2,203,女,没有
113062022088,马娜,桃苑,8,2,203,女,有
113062022065,叶秀云,桃苑,8,2,203,女,有
113062022074,林红梅,桃苑,8,2,203,女,有
113072022035,张玉珍,桃苑,8,2,204,女,没有
113072022130,叶亮,桃苑,8,2,204,女,没有
113072022182,张欢,桃苑,8,2,204,女,没有
113072022119,曹建华,桃苑,8,2,204,女,没有
113012022122,卢帆,桃苑,8,2,205,女,有
113012022075,邹秀芳,桃苑,8,2,205,女,有
113012022146,唐斌,桃苑,8,2,205,女,没有
113012022013,何玉英,桃苑,8,2,205,女,有
113022022193,黄雪,桃苑,8,2,206,女,有
113022022004,葛坤,桃苑,8,2,206,女,没有
113022022017,蒋雪梅,桃苑,8,2,206,女,有
113022022106,蒋秀兰,桃苑,8,2,206,女,没有
113072022185,马畅,桃苑,8,2,207,女,没有
113072022135,徐丽华,桃苑,8,2,207,女,有
113072022061,娄晶,桃苑,8,2,207,女,没有
113072022066,刘海燕,桃苑,8,2,207,女,有
113042022149,李旭,桃苑,8,2,208,女,没有
113042022191,田秀梅,桃苑,8,2,208,女,没有
113042022119,魏建国,桃苑,8,2,208,女,没有
113042022065,张艳,桃苑,8,2,208,女,没有
113022022040,陆伟,桃苑,8,2,209,女,没有
113022022000,张荣,桃苑,8,2,209,女,没有
113022022010,谢杰,桃苑,8,2,209,女,有
113022022041,李杰,桃苑,8,2,209,女,有
113042022070,徐帅,桃苑,8,2,210,女,有
113042022056,王琳,桃苑,8,2,210,女,没有
113042022134,万秀梅,桃苑,8,2,210,女,有
113042022200,王桂芝,桃苑,8,2,210,女,没有
113032022197,叶淑华,桃苑,8,2,211,女,有
113032022073,贺慧,桃苑,8,2,211,女,有
113032022061,许桂芝,桃苑,8,2,211,女,有
113032022025,解玉华,桃苑,8,2,211,女,没有
113022022019,陈志强,桃苑,8,2,212,女,有
113022022112,董建军,桃苑,8,2,212,女,有
113022022071,毛倩,桃苑,8,2,212,女,有
113022022139,饶倩,桃苑,8,2,212,女,有
113102022076,田成,桃苑,8,2,213,女,有
113102022173,曾瑜,桃苑,8,2,213,女,没有
113102022058,李兰英,桃苑,8,2,213,女,有
113102022088,陈亮,桃苑,8,2,213,女,有
113072022127,刘华,桃苑,8,2,214,女,有
113072022054,阎军,桃苑,8,2,214,女,没有
113072022072,王春梅,桃苑,8,2,214,女,有
113072022046,孙桂兰,桃苑,8,2,214,女,有
113092022175,张东,桃苑,8,2,215,女,没有
113092022030,杨刚,桃苑,8,2,215,女,没有
113092022082,杨桂香,桃苑,8,2,215,女,有
113092022122,刘红霞,桃苑,8,2,215,女,没有
113062022049,王萍,桃苑,8,2,216,女,有
113062022115,吴淑珍,桃苑,8,2,216,女,没有
113062022161,侯建,桃苑,8,2,216,女,有
113062022168,孙东,桃苑,8,2,216,女,没有
113032022153,窦慧,桃苑,8,2,217,女,没有
113032022013,沈峰,桃苑,8,2,217,女,有
113032022091,杨杨,桃苑,8,2,217,女,没有
113032022042,缪兰英,桃苑,8,2,217,女,有
113092022068,刘阳,桃苑,8,2,218,女,有
113092022064,王慧,桃苑,8,2,218,女,没有
113092022110,刘利,桃苑,8,2,218,女,有
113092022140,王婷,桃苑,8,2,218,女,有
113082022088,李涛,桃苑,8,2,219,女,没有
113082022139,梁岩,桃苑,8,2,219,女,没有
113082022110,李阳,桃苑,8,2,219,女,有
113082022123,马桂荣,桃苑,8,2,219,女,有
113062022100,吴凤兰,桃苑,8,2,220,女,没有
113062022130,杨建平,桃苑,8,2,220,女,没有
113062022068,罗霞,桃苑,8,2,220,女,没有
113062022048,刘玉梅,桃苑,8,2,220,女,有
113012022027,秦颖,桃苑,8,2,221,女,没有
113012022077,王桂荣,桃苑,8,2,221,女,有
113012022051,鞠飞,桃苑,8,2,221,女,没有
113012022143,石帅,桃苑,8,2,221,女,有
113012022127,徐桂珍,桃苑,8,2,222,女,没有
113012022002,阎浩,桃苑,8,2,222,女,没有
113012022178,邵勇,桃苑,8,2,222,女,没有
113012022143,杨红,桃苑,8,2,222,女,没有
113102022139,徐林,桃苑,8,2,223,女,没有
113102022194,郭俊,桃苑,8,2,223,女,没有
113102022178,许飞,桃苑,8,2,223,女,有
113102022141,卢秀英,桃苑,8,2,223,女,没有
113042022181,叶宁,桃苑,8,2,224,女,没有
113042022086,孙淑兰,桃苑,8,2,224,女,没有
